image_id,utility
50e748e3d7c3df413b0013b5,0.05940005
50e748e3d7c3df413b0013b6,-0.059832495
50e748e3d7c3df413b0013b7,0.059325267
50e748e3d7c3df413b0013b8,-0.059732
50e748e3d7c3df413b0013b9,0.059449285
50e748e3d7c3df413b0013ba,-0.060129877
50e748e3d7c3df413b0013bb,0.05876124
50e748e4d7c3df413b0013bc,-0.060286164
50e748e4d7c3df413b0013bd,-0.060008086
50e748e4d7c3df413b0013be,-0.00045962326
50e748e4d7c3df413b0013bf,0.059188336
50e748e4d7c3df413b0013c0,0.059188217
50e748e4d7c3df413b0013c1,0.058662206
50e748e4d7c3df413b0013c2,-0.060301114
50e748e4d7c3df413b0013c3,0.059409514
50e748e4d7c3df413b0013c4,0.05914541
50e748e4d7c3df413b0013c5,0.058838885
50e748e4d7c3df413b0013c6,-0.05958364
50e748e4d7c3df413b0013c7,0.058884665
50e748e4d7c3df413b0013c8,-0.060324788
50e748e4d7c3df413b0013c9,0.059344485
50e748e4d7c3df413b0013ca,-0.060179412
50e748e4d7c3df413b0013cb,-0.060350347
50e748e4d7c3df413b0013cc,-0.060390957
50e748e4d7c3df413b0013cd,0.059309557
50e748e4d7c3df413b0013ce,-0.060058348
50e748e4d7c3df413b0013cf,0.059402227
50e748e4d7c3df413b0013d0,0.05935601
50e748e4d7c3df413b0013d1,-0.060266025
50e748e4d7c3df413b0013d2,0.059355892
50e748e4d7c3df413b0013d3,-0.06002927
50e748e4d7c3df413b0013d4,-0.060348105
50e748e4d7c3df413b0013d5,0.059379235
50e748e4d7c3df413b0013d6,0.013031064
50e748e4d7c3df413b0013d7,-0.060374897
50e748e4d7c3df413b0013d8,-0.060262464
50e748e4d7c3df413b0013d9,0.05940207
50e748e4d7c3df413b0013da,0.058840252
50e748e5d7c3df413b0013db,-0.060379192
50e748e5d7c3df413b0013dc,0.058884475
50e748e5d7c3df413b0013dd,0.05943823
50e748e5d7c3df413b0013de,0.059119977
50e748e5d7c3df413b0013df,0.058633212
50e748e5d7c3df413b0013e0,-0.059770588
50e748e5d7c3df413b0013e1,0.05943701
50e748e5d7c3df413b0013e2,-0.05984515
50e748e5d7c3df413b0013e3,-0.060340595
50e748e5d7c3df413b0013e4,0.0589093
50e748e5d7c3df413b0013e5,-0.010120127
50e748e5d7c3df413b0013e6,0.059206024
50e748e5d7c3df413b0013e7,0.05880358
50e748e5d7c3df413b0013e8,-0.059787225
50e748e5d7c3df413b0013e9,0.058884576
50e748e5d7c3df413b0013ea,0.05934753
50e748e5d7c3df413b0013eb,-0.05986756
50e748e5d7c3df413b0013ec,0.058909222
50e748e5d7c3df413b0013ed,-0.017331803
50e748e5d7c3df413b0013ee,0.059200384
50e748e5d7c3df413b0013ef,0.05938902
50e748e6d7c3df413b0013f0,-0.06037137
50e748e6d7c3df413b0013f1,0.012986629
50e748e6d7c3df413b0013f2,0.059355795
50e748e6d7c3df413b0013f3,0.05942116
50e748e6d7c3df413b0013f4,0.059194375
50e748e6d7c3df413b0013f5,0.05939216
50e748e6d7c3df413b0013f6,-0.013910126
50e748e6d7c3df413b0013f7,-0.059818357
50e748e6d7c3df413b0013f8,0.058929697
50e748e6d7c3df413b0013f9,-0.060383767
50e748e6d7c3df413b0013fa,-0.013963947
50e748e6d7c3df413b0013fb,0.059441812
50e748e6d7c3df413b0013fc,0.059200384
50e748e6d7c3df413b0013fd,-0.059252143
50e748e6d7c3df413b0013fe,0.05920601
50e748e6d7c3df413b0013ff,-0.059732147
50e748e6d7c3df413b001400,0.05925807
50e748e6d7c3df413b001401,-0.06034457
50e748e6d7c3df413b001402,-0.059832826
50e748e6d7c3df413b001403,-0.00050252414
50e748e6d7c3df413b001404,-0.06026069
50e748e6d7c3df413b001405,0.05939424
50e748e6d7c3df413b001406,0.05946569
50e748e6d7c3df413b001407,-0.059108876
50e748e6d7c3df413b001408,0.05930592
50e748e6d7c3df413b001409,0.059188608
50e748e6d7c3df413b00140a,0.059341557
50e748e6d7c3df413b00140b,0.059267886
50e748e6d7c3df413b00140c,0.058662836
50e748e6d7c3df413b00140d,0.059392173
50e748e6d7c3df413b00140e,-0.06036982
50e748e6d7c3df413b00140f,-0.06012345
50e748e6d7c3df413b001410,0.05928163
50e748e6d7c3df413b001411,-0.00049889786
50e748e6d7c3df413b001412,-0.059612744
50e748e6d7c3df413b001413,0.05943763
50e748e6d7c3df413b001414,-0.060372062
50e748e6d7c3df413b001415,0.017235447
50e748e6d7c3df413b001416,-0.060265824
50e748e6d7c3df413b001417,-0.060142227
50e748e6d7c3df413b001418,-0.060123287
50e748e6d7c3df413b001419,-0.05975135
50e748e6d7c3df413b00141a,-0.059867565
50e748e6d7c3df413b00141b,0.059311204
50e748e8d7c3df413b00141c,0.05890947
50e748e8d7c3df413b00141d,0.059298392
50e748e8d7c3df413b00141e,0.059200287
50e748e8d7c3df413b00141f,-0.059611775
50e748e8d7c3df413b001420,0.059277102
50e748e8d7c3df413b001421,-0.060038988
50e748e8d7c3df413b001422,0.009199707
50e748e8d7c3df413b001423,-0.06030193
50e748e8d7c3df413b001424,0.05937231
50e748e8d7c3df413b001425,0.05939468
50e748e8d7c3df413b001426,-0.059665486
50e748e8d7c3df413b001427,0.058909193
50e748e8d7c3df413b001428,-0.06026977
50e748e9d7c3df413b001429,0.05931282
50e748e9d7c3df413b00142a,-0.0004404573
50e748e9d7c3df413b00142b,0.05868969
50e748e9d7c3df413b00142c,-0.05981814
50e748e9d7c3df413b00142d,0.058783215
50e748e9d7c3df413b00142e,0.058839038
50e748e9d7c3df413b00142f,-0.00043687856
50e748e9d7c3df413b001430,-0.059731834
50e748e9d7c3df413b001431,-0.060301133
50e748e9d7c3df413b001432,0.059429273
50e748e9d7c3df413b001433,0.059328392
50e748e9d7c3df413b001434,-0.059832342
50e748e9d7c3df413b001435,0.018345714
50e748e9d7c3df413b001436,0.05907064
50e748e9d7c3df413b001437,0.01511204
50e748e9d7c3df413b001438,0.059290193
50e748e9d7c3df413b001439,0.059263207
50e748e9d7c3df413b00143a,-0.060148247
50e748e9d7c3df413b00143b,-0.015950285
50e748e9d7c3df413b00143c,-0.060330205
50e748e9d7c3df413b00143d,0.05912845
50e748e9d7c3df413b00143e,-0.059832696
50e748e9d7c3df413b00143f,-0.018777663
50e748e9d7c3df413b001440,0.059447892
50e748e9d7c3df413b001441,0.05928167
50e748e9d7c3df413b001442,-0.0010894606
50e748e9d7c3df413b001443,0.05931477
50e748e9d7c3df413b001444,0.058870807
50e748e9d7c3df413b001445,-0.05984547
50e748e9d7c3df413b001446,0.059469573
50e748e9d7c3df413b001447,-0.00044887196
50e748e9d7c3df413b001448,0.019652506
50e748e9d7c3df413b001449,0.059448786
50e748e9d7c3df413b00144a,-0.060327124
50e748e9d7c3df413b00144b,-0.060335964
50e748e9d7c3df413b00144c,0.059388496
50e748e9d7c3df413b00144d,-0.059636664
50e748e9d7c3df413b00144e,0.059277184
50e748e9d7c3df413b00144f,0.059356537
50e748e9d7c3df413b001450,0.059290342
50e748e9d7c3df413b001451,0.058739137
50e748e9d7c3df413b001452,0.058884535
50e748e9d7c3df413b001453,0.05912891
50e748e9d7c3df413b001454,0.059153616
50e748e9d7c3df413b001455,-0.00043567098
50e748e9d7c3df413b001456,0.05938141
50e748e9d7c3df413b001457,0.016301382
50e748e9d7c3df413b001458,0.013052821
50e748e9d7c3df413b001459,-0.060246162
50e748e9d7c3df413b00145a,0.059175037
50e748e9d7c3df413b00145b,0.059363604
50e748e9d7c3df413b00145c,-0.013924062
50e748ead7c3df413b00145d,0.059438236
50e748ead7c3df413b00145e,0.05936215
50e748ead7c3df413b00145f,0.059302025
50e748ead7c3df413b001460,-0.059818637
50e748ead7c3df413b001461,0.05935014
50e748ead7c3df413b001462,0.0594476
50e748ead7c3df413b001463,-0.060273044
50e748ead7c3df413b001464,-0.0602552
50e748ead7c3df413b001465,0.05890888
50e748ead7c3df413b001466,-0.059690073
50e748ead7c3df413b001467,-0.060109086
50e748ead7c3df413b001468,0.059439488
50e748ead7c3df413b001469,0.059200183
50e748ead7c3df413b00146a,0.058821954
50e748ead7c3df413b00146b,0.05888503
50e748ead7c3df413b00146c,0.059091058
50e748ead7c3df413b00146d,0.059231207
50e748ead7c3df413b00146e,0.05932145
50e748ead7c3df413b00146f,0.05917497
50e748ead7c3df413b001470,0.05941726
50e748ead7c3df413b001471,0.05945442
50e748ead7c3df413b001472,0.059136882
50e748ead7c3df413b001473,-0.060246147
50e748ead7c3df413b001474,0.058602795
50e748ead7c3df413b001475,-0.05984565
50e748ead7c3df413b001476,0.058715757
50e748ead7c3df413b001477,-0.06009315
50e748ead7c3df413b001478,-0.000434553
50e748ead7c3df413b001479,0.059286103
50e748ead7c3df413b00147a,0.059188247
50e748ead7c3df413b00147b,0.059294224
50e748ead7c3df413b00147c,0.058803834
50e748ead7c3df413b00147d,0.059319418
50e748ead7c3df413b00147e,0.05940015
50e748ead7c3df413b00147f,-0.06010089
50e748ead7c3df413b001480,0.05936124
50e748ead7c3df413b001481,-0.010089077
50e748ead7c3df413b001482,0.059386246
50e748ead7c3df413b001483,-0.05966483
50e748ead7c3df413b001484,-0.00042766854
50e748ead7c3df413b001485,-0.00031322634
50e748ead7c3df413b001486,0.059413902
50e748ead7c3df413b001487,0.059396423
50f3981cfdc9f065f0000dd6,-0.060394555
50f3981cfdc9f065f0000dd7,0.058822222
50f3981cfdc9f065f0000dd8,-0.05975144
50f3981dfdc9f065f0000dd9,-0.060360923
50f3981dfdc9f065f0000dda,0.05928158
50f3981dfdc9f065f0000ddb,-0.06022527
50f3981dfdc9f065f0000ddc,0.059404083
50f3981dfdc9f065f0000ddd,0.059047937
50f3981dfdc9f065f0000dde,0.059369437
50f3981dfdc9f065f0000ddf,0.059277304
50f3981dfdc9f065f0000de0,-0.060276784
50f3981dfdc9f065f0000de1,0.058870822
50f3981dfdc9f065f0000de2,-0.059665862
50f3981dfdc9f065f0000de3,0.059432484
50f3981dfdc9f065f0000de4,0.0151168285
50f3981dfdc9f065f0000de5,0.05885512
50f3981dfdc9f065f0000de6,0.059331775
50f3981dfdc9f065f0000de7,0.059390455
50f3981efdc9f065f0000de8,-0.06011586
50f3981efdc9f065f0000de9,-0.0004449324
50f3981efdc9f065f0000dea,-0.05975035
50f3981efdc9f065f0000deb,-0.06023433
50f3981efdc9f065f0000dec,0.059438236
50f3981efdc9f065f0000ded,0.058870576
50f3981efdc9f065f0000dee,0.058919676
50f3981efdc9f065f0000def,0.0594338
50f3981efdc9f065f0000df0,-0.060354017
50f3981efdc9f065f0000df1,0.058920078
50f3981efdc9f065f0000df2,0.05889798
50f3981efdc9f065f0000df3,-0.05978834
50f3981efdc9f065f0000df4,0.059325166
50f3981ffdc9f065f0000df5,0.058839478
50f3981ffdc9f065f0000df6,0.059421666
50f3981ffdc9f065f0000df7,0.059361853
50f3981ffdc9f065f0000df8,-0.06021569
50f3981ffdc9f065f0000df9,0.01637017
50f3981ffdc9f065f0000dfa,-0.060384825
50f3981ffdc9f065f0000dfb,-0.020416934
50f3981ffdc9f065f0000dfc,-0.0003827115
50f3981ffdc9f065f0000dfd,-0.0598035
50f3981ffdc9f065f0000dfe,-0.060359266
50f3981ffdc9f065f0000dff,-0.06038249
50f3981ffdc9f065f0000e00,-0.06028942
50f3981ffdc9f065f0000e01,0.013055086
50f3981ffdc9f065f0000e02,0.059338193
50f3981ffdc9f065f0000e03,0.058739178
50f3981ffdc9f065f0000e04,-0.060380384
50f3981ffdc9f065f0000e05,-0.059710085
50f3981ffdc9f065f0000e06,0.058884457
50f3981ffdc9f065f0000e07,-0.060225386
50f3981ffdc9f065f0000e08,-0.06030988
50f3981ffdc9f065f0000e09,-0.06015399
50f3981ffdc9f065f0000e0a,-0.060142346
50f3981ffdc9f065f0000e0b,-0.0602161
50f3981ffdc9f065f0000e0c,-0.059845492
50f39820fdc9f065f0000e0d,-0.060108617
50f39820fdc9f065f0000e0e,0.058691043
50f39820fdc9f065f0000e0f,0.059428614
50f39820fdc9f065f0000e10,-0.059553426
50f39820fdc9f065f0000e11,0.05932516
50f39820fdc9f065f0000e12,-0.013984727
50f39820fdc9f065f0000e13,0.05847016
50f39820fdc9f065f0000e14,0.058855824
50f39820fdc9f065f0000e15,-0.060352065
50f39820fdc9f065f0000e16,0.059059374
50f39820fdc9f065f0000e17,-0.060068
50f39820fdc9f065f0000e18,-0.05971125
50f39820fdc9f065f0000e19,-0.00073266076
50f39820fdc9f065f0000e1a,0.059219472
50f42b49fdc9f065f0001280,-0.05980324
50f42b49fdc9f065f0001281,-0.059804715
50f42b49fdc9f065f0001282,-0.060251303
50f42b49fdc9f065f0001283,-0.014014344
50f42b49fdc9f065f0001284,-0.060067713
50f42b49fdc9f065f0001285,-0.059832744
50f42b49fdc9f065f0001286,0.059248008
50f42b49fdc9f065f0001287,0.059358444
50f42b49fdc9f065f0001288,-0.059769504
50f42b49fdc9f065f0001289,0.058897514
50f42b49fdc9f065f000128a,0.058109954
50f42b49fdc9f065f000128b,0.058884233
50f42b49fdc9f065f000128c,-0.05971075
50f42b49fdc9f065f000128d,-0.060324892
50f42b49fdc9f065f000128e,-0.059867647
50f42b49fdc9f065f000128f,0.058897234
50f42b49fdc9f065f0001290,-0.06004961
50f42b49fdc9f065f0001291,0.058855765
50f42b4efdc9f065f0001292,0.05928631
50f42b4efdc9f065f0001293,0.05880256
50f42b4efdc9f065f0001294,0.05887018
50f42b4ffdc9f065f0001295,0.059421882
50f42b4ffdc9f065f0001296,-0.060130015
50f42b4ffdc9f065f0001297,-0.059787534
50f42b4ffdc9f065f0001298,-0.060253702
50f42b4ffdc9f065f0001299,-0.0005309116
50f42b4ffdc9f065f000129a,-0.060331665
50f42b4ffdc9f065f000129b,-0.059770234
50f42b4ffdc9f065f000129c,-0.060374856
50f42b4ffdc9f065f000129d,0.058884285
50f42b4ffdc9f065f000129e,0.05939468
50f42b4ffdc9f065f000129f,0.059379067
50f42b4ffdc9f065f00012a0,0.059381403
50f42b4ffdc9f065f00012a1,0.05914479
50f42b4ffdc9f065f00012a2,-0.060292326
50f42b4ffdc9f065f00012a3,-0.014054229
50f42b4ffdc9f065f00012a4,0.05869179
50f42b4ffdc9f065f00012a5,-0.060130473
50f42b4ffdc9f065f00012a6,0.059338193
50f42b4ffdc9f065f00012a7,0.05920624
50f42b4ffdc9f065f00012a8,-0.060364638
50f42b4ffdc9f065f00012a9,-0.059786588
50f42b4ffdc9f065f00012aa,0.05912824
50f42b4ffdc9f065f00012ab,0.017201921
50f42b4ffdc9f065f00012ac,-0.06033381
50f42b4ffdc9f065f00012ad,0.00941957
50f42b4ffdc9f065f00012ae,-0.010203406
50f42b4ffdc9f065f00012af,-0.060336426
50f42b4ffdc9f065f00012b0,0.05945886
50f42b4ffdc9f065f00012b1,0.059194803
50f42b4ffdc9f065f00012b2,-0.00033793555
50f42b4ffdc9f065f00012b3,0.0092773605
50f42b4ffdc9f065f00012b4,-0.02090211
50f42b4ffdc9f065f00012b5,0.059383843
50f42b4ffdc9f065f00012b6,0.059451856
50f42b4ffdc9f065f00012b7,0.058897384
50f42b4ffdc9f065f00012b8,0.05924802
50f42b4ffdc9f065f00012b9,0.05939231
50f42b4ffdc9f065f00012ba,-0.060129933
50f42b4ffdc9f065f00012bb,-0.060331598
50f42b4ffdc9f065f00012bc,0.009300999
50f42b4ffdc9f065f00012bd,-0.060129873
50f42b4ffdc9f065f00012be,0.059367117
50f42b4ffdc9f065f00012bf,-0.05966399
50f42b4ffdc9f065f00012c0,-0.013885189
50f42b4ffdc9f065f00012c1,0.059345447
50f42b4ffdc9f065f00012c2,0.059160963
50f42b4ffdc9f065f00012c3,-0.060039237
50f42b4ffdc9f065f00012c4,0.05935848
50f42b4ffdc9f065f00012c5,0.058822006
50f42b50fdc9f065f00012c6,-0.06035208
50f42b50fdc9f065f00012c7,0.058783576
50f42b50fdc9f065f00012c8,0.05885583
50f42b50fdc9f065f00012c9,-0.060129955
50f42b50fdc9f065f00012ca,0.059322506
50f42b50fdc9f065f00012cb,-0.06028311
50f42b50fdc9f065f00012cc,0.05930226
50f42b50fdc9f065f00012cd,-0.060383763
50f42b50fdc9f065f00012ce,0.05923715
50f42b50fdc9f065f00012cf,0.05934447
50f42b50fdc9f065f00012d0,0.059194267
50f42b50fdc9f065f00012d1,0.059318155
50f42b50fdc9f065f00012d2,-0.010350895
50f42b50fdc9f065f00012d3,0.05883976
50f42b50fdc9f065f00012d4,-0.060371317
50f42b50fdc9f065f00012d5,0.058782756
50f42b50fdc9f065f00012d6,-0.06030916
50f42b50fdc9f065f00012d7,0.05889771
50f42b50fdc9f065f00012d8,0.05940706
50f42b50fdc9f065f00012d9,0.059407208
50f42b50fdc9f065f00012da,0.059231352
50f42b50fdc9f065f00012db,-0.06015394
50f42b50fdc9f065f00012dc,0.059355736
50f42b50fdc9f065f00012dd,0.05927291
50f42b50fdc9f065f00012de,-0.010107697
50f42b50fdc9f065f00012df,-0.014009805
50f42b50fdc9f065f00012e0,-0.00047397448
50f42b50fdc9f065f00012e1,0.05935011
50f42b50fdc9f065f00012e2,0.05937931
50f42b50fdc9f065f00012e3,-0.060142376
50f42b50fdc9f065f00012e4,0.05934143
50f42b50fdc9f065f00012e5,0.05924856
50f42b50fdc9f065f00012e6,0.058920313
50f42b50fdc9f065f00012e7,0.018372156
50f42b50fdc9f065f00012e8,0.05926358
50f42b50fdc9f065f00012e9,0.059447594
50f42b50fdc9f065f00012ea,0.059400328
50f42b50fdc9f065f00012eb,0.059216388
50f42b50fdc9f065f00012ec,0.05882162
50f42b50fdc9f065f00012ed,-0.060182378
50f42b50fdc9f065f00012ee,-0.06024614
50f42b50fdc9f065f00012ef,-0.060185216
