image_id,utility
50e5f7dad7c3df413b0005ad,-0.37538388
50e5f7dad7c3df413b0005ae,0.29504338
50e5f7dad7c3df413b0005af,-1.0849046
50e5f7dad7c3df413b0005b0,-1.3613391
50e5f7dad7c3df413b0005b1,-0.55371064
50e5f7dad7c3df413b0005b2,0.012146954
50e5fae9d7c3df413b000730,-0.7470327
50e5fae9d7c3df413b000731,-1.1297898
50e5faead7c3df413b000732,-0.31018943
50e5faead7c3df413b000733,3.4367282
50e5faead7c3df413b000734,-1.2451231
50e5faead7c3df413b000735,-0.0004772367
50e5faead7c3df413b000736,3.491673
50e5faead7c3df413b000737,-0.65367895
50e5faead7c3df413b000738,-1.9756917
50e5faead7c3df413b000739,-0.562003
50e5faead7c3df413b00073a,0.42255834
50e5faead7c3df413b00073b,-0.9667714
50e5faead7c3df413b00073c,-1.2268127
50e5faead7c3df413b00073d,-1.5718546
50e5faead7c3df413b00073e,-0.19247875
50e5faead7c3df413b00073f,-3.4469686
50e5faead7c3df413b000740,-1.1056005
50e5faebd7c3df413b000741,0.94308674
50e5faebd7c3df413b000742,-0.55058074
50e5faebd7c3df413b000743,-0.37867013
50e5faebd7c3df413b000744,-1.4132718
50e5faebd7c3df413b000745,0.4762256
50e5faebd7c3df413b000746,-0.39216298
50e5faebd7c3df413b000747,0.50071687
50e5faebd7c3df413b000748,-1.3214022
50e5faebd7c3df413b000749,-0.40284064
50e5faebd7c3df413b00074a,-1.4988844
50e5faebd7c3df413b00074b,-1.2582159
50e5faebd7c3df413b00074c,-0.4658101
50e5faebd7c3df413b00074d,-0.012604152
50e5faebd7c3df413b00074e,-0.22629492
50e5faebd7c3df413b00074f,-0.04390643
50e5faebd7c3df413b000750,-1.1206744
50e5faebd7c3df413b000751,0.0958813
50e5faebd7c3df413b000752,0.3713877
50e5faebd7c3df413b000753,-1.3182118
50e5faecd7c3df413b000754,-1.802438
50e5faecd7c3df413b000755,0.9295416
50e5faecd7c3df413b000756,-0.44328806
50e5faecd7c3df413b000757,0.6913129
50e5faecd7c3df413b000758,-0.62075406
50e5faecd7c3df413b000759,1.2432721
50e5faecd7c3df413b00075a,-1.2414052
50e5faecd7c3df413b00075b,-0.25268576
50e5faecd7c3df413b00075c,-0.8177992
50e5faecd7c3df413b00075d,-0.088743754
50e5faecd7c3df413b00075e,-0.24677324
50e5faecd7c3df413b00075f,-0.6561885
50e5faecd7c3df413b000760,-0.25546864
50e5faecd7c3df413b000761,-1.0296391
50e5faecd7c3df413b000762,-1.7320058
50e5faedd7c3df413b000763,-0.66873974
50e5faedd7c3df413b000764,1.9145565
50e5faedd7c3df413b000765,-1.2986431
50e5faedd7c3df413b000766,-0.38464153
50e5faedd7c3df413b000767,-0.048541296
50e5faedd7c3df413b000768,-0.3959344
50e5faedd7c3df413b000769,-0.56606835
50e5faedd7c3df413b00076a,-0.45738092
50e5faedd7c3df413b00076b,-0.07170883
50e5faedd7c3df413b00076c,-3.30339
50e5faedd7c3df413b00076d,-2.8865697
50e5faedd7c3df413b00076e,1.975102
50e5faedd7c3df413b00076f,-0.5562547
50e5faedd7c3df413b000770,0.12293214
50e5faedd7c3df413b000771,-1.9645077
50e5faeed7c3df413b000772,-2.3859107
50e5faeed7c3df413b000773,-1.3117062
50e5faeed7c3df413b000774,-0.46946514
50e5faeed7c3df413b000775,0.9814402
50e5faeed7c3df413b000776,-2.176205
50e5faeed7c3df413b000777,-1.537782
50e5faeed7c3df413b000778,0.93969566
50e5faeed7c3df413b000779,0.22781909
50e5faeed7c3df413b00077a,-0.6399898
50e5faeed7c3df413b00077b,0.4992824
50e5faeed7c3df413b00077c,-1.9495034
50e5faeed7c3df413b00077d,-1.8115659
50e5faeed7c3df413b00077e,-0.4592475
50e5faeed7c3df413b00077f,0.94892347
50e5faeed7c3df413b000780,-0.45615593
50e5faeed7c3df413b000781,-0.73783803
50e5faeed7c3df413b000782,0.07854265
50e5faeed7c3df413b000783,0.47529396
50e5faeed7c3df413b000784,0.59660846
50e5faefd7c3df413b000785,-0.40063035
50e5faefd7c3df413b000786,-1.1749868
50e5faefd7c3df413b000787,-0.83181536
50e73275d7c3df413b000e1c,-0.6388454
50e73275d7c3df413b000e1d,-1.858481
50e73275d7c3df413b000e1e,0.25075173
50e73275d7c3df413b000e1f,-1.5694621
50e73275d7c3df413b000e20,0.31771272
50e73275d7c3df413b000e21,0.018149924
50e73275d7c3df413b000e22,-1.1561015
50e73275d7c3df413b000e23,-0.20613173
50e73275d7c3df413b000e24,-2.1696322
50e73275d7c3df413b000e25,-2.1291032
50e73275d7c3df413b000e26,0.24733584
50e73275d7c3df413b000e27,-0.4958064
50e73275d7c3df413b000e28,-2.245032
50e73275d7c3df413b000e29,0.5512991
50e73275d7c3df413b000e2a,-0.093527675
50e73276d7c3df413b000e2b,1.0606337
50e73276d7c3df413b000e2c,0.2721655
50e73276d7c3df413b000e2d,-0.28435895
50e73276d7c3df413b000e2e,1.2443244
50e73276d7c3df413b000e2f,0.5541058
50e73276d7c3df413b000e30,1.0314168
50e73276d7c3df413b000e31,-1.4610962
50e73276d7c3df413b000e32,-1.6465824
50e73276d7c3df413b000e33,0.67647713
50e73276d7c3df413b000e34,-0.42393523
50e73276d7c3df413b000e35,0.90862155
50e73276d7c3df413b000e36,0.2650422
50e73276d7c3df413b000e37,-1.7710677
50e73276d7c3df413b000e38,-0.863306
50e73276d7c3df413b000e39,-2.51757
50e73276d7c3df413b000e3a,-2.3839304
50e73276d7c3df413b000e3b,-1.9436548
50e73276d7c3df413b000e3c,0.3073273
50e73276d7c3df413b000e3d,-1.932163
50e73276d7c3df413b000e3e,1.3971822
50e73276d7c3df413b000e3f,-1.2204506
50e73276d7c3df413b000e40,-0.7304791
50e748e2d7c3df413b00139f,2.4226556
50e748e2d7c3df413b0013a0,0.013770265
50e748e2d7c3df413b0013a1,1.5655388
50e748e2d7c3df413b0013a2,0.22055987
50e748e2d7c3df413b0013a3,1.9713267
50e748e2d7c3df413b0013a4,2.4326885
50e748e2d7c3df413b0013a5,-0.15354681
50e748e2d7c3df413b0013a6,-1.2378035
50e748e2d7c3df413b0013a7,0.75611705
50e748e2d7c3df413b0013a8,1.0372967
50e748e2d7c3df413b0013a9,-0.58229566
50e748e2d7c3df413b0013aa,0.5368439
50e748e2d7c3df413b0013ab,1.1153477
50e748e2d7c3df413b0013ac,-0.954859
50e748e2d7c3df413b0013ad,-0.95466423
50e748e2d7c3df413b0013ae,1.4356172
50e748e2d7c3df413b0013af,-0.35540742
50e748e2d7c3df413b0013b0,0.9425508
50e748e3d7c3df413b0013b1,0.65236026
50e748e3d7c3df413b0013b2,0.60081655
50e748e3d7c3df413b0013b3,-0.025218505
50e748e3d7c3df413b0013b4,-0.31294188
50e748e3d7c3df413b0013b5,2.9574835
50e748e3d7c3df413b0013b6,-1.4120376
50e748e3d7c3df413b0013b7,0.2671125
50e748e3d7c3df413b0013b8,-0.8732157
50e748e3d7c3df413b0013b9,2.4281485
50e748e3d7c3df413b0013ba,-0.7577775
50e748e3d7c3df413b0013bb,0.19477168
50e748e4d7c3df413b0013bc,-1.3217089
50e748e4d7c3df413b0013bd,-0.1503202
50e748e4d7c3df413b0013be,-0.8332912
50e748e4d7c3df413b0013bf,1.1093849
50e748e4d7c3df413b0013c0,1.2952467
50e748e4d7c3df413b0013c1,0.22344548
50e748e4d7c3df413b0013c2,-1.5694891
50e748e4d7c3df413b0013c3,2.0185323
50e748e4d7c3df413b0013c4,0.67971087
50e748e4d7c3df413b0013c5,0.039568227
50e748e4d7c3df413b0013c6,-0.32368284
50e748e4d7c3df413b0013c7,1.6363605
50e748e4d7c3df413b0013c8,-0.7007784
50e748e4d7c3df413b0013c9,0.97453386
50e748e4d7c3df413b0013ca,0.1684766
50e748e4d7c3df413b0013cb,-2.7156725
50e748e4d7c3df413b0013cc,-2.3506272
50e748e4d7c3df413b0013cd,1.4788418
50e748e4d7c3df413b0013ce,-0.4583719
50e748e4d7c3df413b0013cf,0.4348178
50e748e4d7c3df413b0013d0,2.9662008
50e748e4d7c3df413b0013d1,-0.35876802
50e748e4d7c3df413b0013d2,2.703648
50e748e4d7c3df413b0013d3,-0.37532988
50e748e4d7c3df413b0013d4,-1.2995793
50e748e4d7c3df413b0013d5,1.9239776
50e748e4d7c3df413b0013d6,-0.39210898
50e748e4d7c3df413b0013d7,-2.0209267
50e748e4d7c3df413b0013d8,-0.864799
50e748e4d7c3df413b0013d9,1.1291251
50e748e4d7c3df413b0013da,1.9137245
50e748e5d7c3df413b0013db,-1.5516576
50e748e5d7c3df413b0013dc,1.0081136
50e748e5d7c3df413b0013dd,3.5046797
50e748e5d7c3df413b0013de,0.65352136
50e748e5d7c3df413b0013df,0.0063682003
50e748e5d7c3df413b0013e0,-0.70990205
50e748e5d7c3df413b0013e1,2.0248587
50e748e5d7c3df413b0013e2,-0.44874704
50e748e5d7c3df413b0013e3,-2.3340385
50e748e5d7c3df413b0013e4,0.94582087
50e748e5d7c3df413b0013e5,-0.13656637
50e748e5d7c3df413b0013e6,1.7320893
50e748e5d7c3df413b0013e7,0.40071476
50e748e5d7c3df413b0013e8,-0.38547173
50e748e5d7c3df413b0013e9,0.5143024
50e748e5d7c3df413b0013ea,1.3411407
50e748e5d7c3df413b0013eb,-1.5998105
50e748e5d7c3df413b0013ec,1.6357232
50e748e5d7c3df413b0013ed,0.050782826
50e748e5d7c3df413b0013ee,2.4832642
50e748e5d7c3df413b0013ef,0.94113666
50e748e6d7c3df413b0013f0,-2.4079564
50e748e6d7c3df413b0013f1,1.754098
50e748e6d7c3df413b0013f2,1.3443798
50e748e6d7c3df413b0013f3,0.87783545
50e748e6d7c3df413b0013f4,-0.31927234
50e748e6d7c3df413b0013f5,2.3529584
50e748e6d7c3df413b0013f6,-0.5677776
50e748e6d7c3df413b0013f7,-1.2900215
50e748e6d7c3df413b0013f8,2.9603415
50e748e6d7c3df413b0013f9,-2.4317074
50e748e6d7c3df413b0013fa,0.5477913
50e748e6d7c3df413b0013fb,2.5103126
50e748e6d7c3df413b0013fc,1.7685658
50e748e6d7c3df413b0013fd,0.030925099
50e748e6d7c3df413b0013fe,1.9375379
50e748e6d7c3df413b0013ff,0.18334289
50e748e6d7c3df413b001400,-0.16772443
50e748e6d7c3df413b001401,-1.4595454
50e748e6d7c3df413b001402,-0.75072056
50e748e6d7c3df413b001403,-0.24350807
50e748e6d7c3df413b001404,-2.0144994
50e748e6d7c3df413b001405,2.208057
50e748e6d7c3df413b001406,2.7119222
50e748e6d7c3df413b001407,0.13243154
50e748e6d7c3df413b001408,2.0288925
50e748e6d7c3df413b001409,1.7257982
50e748e6d7c3df413b00140a,0.7940263
50e748e6d7c3df413b00140b,0.39294443
50e748e6d7c3df413b00140c,0.02969782
50e748e6d7c3df413b00140d,2.049517
50e748e6d7c3df413b00140e,-3.004184
50e748e6d7c3df413b00140f,-0.44554508
50e748e6d7c3df413b001410,1.2602901
50e748e6d7c3df413b001411,0.2420231
50e748e6d7c3df413b001412,-0.2648211
50e748e6d7c3df413b001413,2.3062096
50e748e6d7c3df413b001414,-4.134538
50e748e6d7c3df413b001415,-0.089266375
50e748e6d7c3df413b001416,-0.2612746
50e748e6d7c3df413b001417,-1.2509638
50e748e6d7c3df413b001418,-1.006897
50e748e6d7c3df413b001419,-0.2560683
50e748e6d7c3df413b00141a,-0.8037484
50e748e6d7c3df413b00141b,0.86002487
50e748e8d7c3df413b00141c,1.177556
50e748e8d7c3df413b00141d,1.4620373
50e748e8d7c3df413b00141e,1.1910913
50e748e8d7c3df413b00141f,0.09098696
50e748e8d7c3df413b001420,0.9948313
50e748e8d7c3df413b001421,-0.14026041
50e748e8d7c3df413b001422,0.81599146
50e748e8d7c3df413b001423,-0.7442142
50e748e8d7c3df413b001424,1.2669879
50e748e8d7c3df413b001425,1.7182379
50e748e8d7c3df413b001426,-0.6522853
50e748e8d7c3df413b001427,2.8220773
50e748e8d7c3df413b001428,-0.9171941
50e748e9d7c3df413b001429,2.0740833
50e748e9d7c3df413b00142a,-0.65788186
50e748e9d7c3df413b00142b,0.46697965
50e748e9d7c3df413b00142c,-0.5214715
50e748e9d7c3df413b00142d,0.11933192
50e748e9d7c3df413b00142e,0.35229173
50e748e9d7c3df413b00142f,0.010702656
50e748e9d7c3df413b001430,0.19385314
50e748e9d7c3df413b001431,-1.7724822
50e748e9d7c3df413b001432,1.9238309
50e748e9d7c3df413b001433,1.2287266
50e748e9d7c3df413b001434,-0.7641944
50e748e9d7c3df413b001435,0.74081343
50e748e9d7c3df413b001436,0.21462645
50e748e9d7c3df413b001437,0.35216054
50e748e9d7c3df413b001438,0.8726536
50e748e9d7c3df413b001439,0.5291337
50e748e9d7c3df413b00143a,-1.5888112
50e748e9d7c3df413b00143b,0.21559875
50e748e9d7c3df413b00143c,-1.5169462
50e748e9d7c3df413b00143d,0.097007416
50e748e9d7c3df413b00143e,-1.9064878
50e748e9d7c3df413b00143f,-1.3843987
50e748e9d7c3df413b001440,1.8437881
50e748e9d7c3df413b001441,1.4057708
50e748e9d7c3df413b001442,0.21912499
50e748e9d7c3df413b001443,0.8657176
50e748e9d7c3df413b001444,0.7684125
50e748e9d7c3df413b001445,-1.446861
50e748e9d7c3df413b001446,3.2344608
50e748e9d7c3df413b001447,0.24902348
50e748e9d7c3df413b001448,1.1963575
50e748e9d7c3df413b001449,1.9790467
50e748e9d7c3df413b00144a,-1.1874233
50e748e9d7c3df413b00144b,-2.0478263
50e748e9d7c3df413b00144c,0.958133
50e748e9d7c3df413b00144d,-0.08005326
50e748e9d7c3df413b00144e,0.39607173
50e748e9d7c3df413b00144f,0.6072694
50e748e9d7c3df413b001450,1.5336423
50e748e9d7c3df413b001451,0.38462526
50e748e9d7c3df413b001452,0.17438476
50e748e9d7c3df413b001453,0.48517042
50e748e9d7c3df413b001454,0.380674
50e748e9d7c3df413b001455,0.56964475
50e748e9d7c3df413b001456,1.3297905
50e748e9d7c3df413b001457,1.411219
50e748e9d7c3df413b001458,0.22307837
50e748e9d7c3df413b001459,-1.8810716
50e748e9d7c3df413b00145a,0.6992061
50e748e9d7c3df413b00145b,2.5527768
50e748e9d7c3df413b00145c,-1.3281413
50e748ead7c3df413b00145d,2.5878706
50e748ead7c3df413b00145e,1.2154115
50e748ead7c3df413b00145f,2.1832137
50e748ead7c3df413b001460,-1.7064781
50e748ead7c3df413b001461,2.006026
50e748ead7c3df413b001462,2.913666
50e748ead7c3df413b001463,-1.1221831
50e748ead7c3df413b001464,-0.66229457
50e748ead7c3df413b001465,1.1668291
50e748ead7c3df413b001466,-0.6647323
50e748ead7c3df413b001467,-1.1036824
50e748ead7c3df413b001468,2.2752993
50e748ead7c3df413b001469,0.65955275
50e748ead7c3df413b00146a,-0.049919046
50e748ead7c3df413b00146b,0.68724656
50e748ead7c3df413b00146c,0.56975013
50e748ead7c3df413b00146d,0.38069543
50e748ead7c3df413b00146e,0.53412676
50e748ead7c3df413b00146f,1.0488712
50e748ead7c3df413b001470,2.145031
50e748ead7c3df413b001471,2.2221465
50e748ead7c3df413b001472,-0.40329316
50e748ead7c3df413b001473,-1.8326958
50e748ead7c3df413b001474,0.1390865
50e748ead7c3df413b001475,-1.1146548
50e748ead7c3df413b001476,0.07277149
50e748ead7c3df413b001477,-0.7442822
50e748ead7c3df413b001478,-0.37347087
50e748ead7c3df413b001479,0.9602293
50e748ead7c3df413b00147a,1.3143244
50e748ead7c3df413b00147b,2.3536549
50e748ead7c3df413b00147c,0.14420949
50e748ead7c3df413b00147d,2.4216425
50e748ead7c3df413b00147e,1.0542505
50e748ead7c3df413b00147f,-0.75739604
50e748ead7c3df413b001480,2.7905025
50e748ead7c3df413b001481,-0.7850625
50e748ead7c3df413b001482,1.1091759
50e748ead7c3df413b001483,-0.22557198
50e748ead7c3df413b001484,-0.5583526
50e748ead7c3df413b001485,0.48813927
50e748ead7c3df413b001486,1.1955829
50e748ead7c3df413b001487,0.86800885
50f3981cfdc9f065f0000dd6,-1.8066818
50f3981cfdc9f065f0000dd7,-0.04866114
50f3981cfdc9f065f0000dd8,-0.5703493
50f3981dfdc9f065f0000dd9,-3.0665047
50f3981dfdc9f065f0000dda,1.2949018
50f3981dfdc9f065f0000ddb,-0.750821
50f3981dfdc9f065f0000ddc,1.9913589
50f3981dfdc9f065f0000ddd,-0.5727108
50f3981dfdc9f065f0000dde,1.138277
50f3981dfdc9f065f0000ddf,1.3407251
50f3981dfdc9f065f0000de0,-1.4159316
50f3981dfdc9f065f0000de1,1.3505701
50f3981dfdc9f065f0000de2,-0.511495
50f3981dfdc9f065f0000de3,2.1677494
50f3981dfdc9f065f0000de4,1.1929505
50f3981dfdc9f065f0000de5,0.55635124
50f3981dfdc9f065f0000de6,1.5479889
50f3981dfdc9f065f0000de7,1.3445932
50f3981efdc9f065f0000de8,-0.708712
50f3981efdc9f065f0000de9,0.37861106
50f3981efdc9f065f0000dea,-0.8159627
50f3981efdc9f065f0000deb,-2.09116
50f3981efdc9f065f0000dec,2.0844908
50f3981efdc9f065f0000ded,0.94949996
50f3981efdc9f065f0000dee,1.0856011
50f3981efdc9f065f0000def,1.8820257
50f3981efdc9f065f0000df0,-2.0156844
50f3981efdc9f065f0000df1,1.735186
50f3981efdc9f065f0000df2,1.3660537
50f3981efdc9f065f0000df3,-0.9565578
50f3981efdc9f065f0000df4,0.8269219
50f3981ffdc9f065f0000df5,0.5490246
50f3981ffdc9f065f0000df6,0.8381498
50f3981ffdc9f065f0000df7,0.80656004
50f3981ffdc9f065f0000df8,-0.8710255
50f3981ffdc9f065f0000df9,1.0130028
50f3981ffdc9f065f0000dfa,-0.50740033
50f3981ffdc9f065f0000dfb,-0.42428294
50f3981ffdc9f065f0000dfc,-0.5275557
50f3981ffdc9f065f0000dfd,-0.6257806
50f3981ffdc9f065f0000dfe,-2.8746812
50f3981ffdc9f065f0000dff,-1.7133669
50f3981ffdc9f065f0000e00,-1.4557945
50f3981ffdc9f065f0000e01,0.5016747
50f3981ffdc9f065f0000e02,0.67067003
50f3981ffdc9f065f0000e03,0.13413355
50f3981ffdc9f065f0000e04,-2.3906293
50f3981ffdc9f065f0000e05,-0.059422653
50f3981ffdc9f065f0000e06,0.57095444
50f3981ffdc9f065f0000e07,-0.52222145
50f3981ffdc9f065f0000e08,-1.1190526
50f3981ffdc9f065f0000e09,-1.5806363
50f3981ffdc9f065f0000e0a,-0.5980901
50f3981ffdc9f065f0000e0b,-0.99658537
50f3981ffdc9f065f0000e0c,-1.9252766
50f39820fdc9f065f0000e0d,-0.8024942
50f39820fdc9f065f0000e0e,-0.1470695
50f39820fdc9f065f0000e0f,1.0709076
50f39820fdc9f065f0000e10,-0.75062
50f39820fdc9f065f0000e11,0.41566965
50f39820fdc9f065f0000e12,-0.33143458
50f39820fdc9f065f0000e13,0.29856452
50f39820fdc9f065f0000e14,0.7665982
50f39820fdc9f065f0000e15,-1.4189389
50f39820fdc9f065f0000e16,0.5807881
50f39820fdc9f065f0000e17,-0.5081557
50f39820fdc9f065f0000e18,-0.92753065
50f39820fdc9f065f0000e19,-0.41129342
50f39820fdc9f065f0000e1a,0.273341
50f42b49fdc9f065f0001280,-0.26783642
50f42b49fdc9f065f0001281,-0.6871167
50f42b49fdc9f065f0001282,-1.1203245
50f42b49fdc9f065f0001283,-1.6177897
50f42b49fdc9f065f0001284,-0.6721606
50f42b49fdc9f065f0001285,-1.0478519
50f42b49fdc9f065f0001286,0.4942523
50f42b49fdc9f065f0001287,1.468598
50f42b49fdc9f065f0001288,-0.17291497
50f42b49fdc9f065f0001289,0.8647749
50f42b49fdc9f065f000128a,-0.27188772
50f42b49fdc9f065f000128b,0.66902953
50f42b49fdc9f065f000128c,-0.72313184
50f42b49fdc9f065f000128d,-2.0820525
50f42b49fdc9f065f000128e,-1.9347848
50f42b49fdc9f065f000128f,1.8916336
50f42b49fdc9f065f0001290,0.095893845
50f42b49fdc9f065f0001291,0.93144006
50f42b4efdc9f065f0001292,0.7755503
50f42b4efdc9f065f0001293,-0.1887224
50f42b4efdc9f065f0001294,0.11662822
50f42b4ffdc9f065f0001295,2.860441
50f42b4ffdc9f065f0001296,-1.4775449
50f42b4ffdc9f065f0001297,-0.94638205
50f42b4ffdc9f065f0001298,-2.2301402
50f42b4ffdc9f065f0001299,0.15083806
50f42b4ffdc9f065f000129a,-1.9927653
50f42b4ffdc9f065f000129b,0.033987027
50f42b4ffdc9f065f000129c,-1.4892324
50f42b4ffdc9f065f000129d,1.4976828
50f42b4ffdc9f065f000129e,1.1894499
50f42b4ffdc9f065f000129f,2.144966
50f42b4ffdc9f065f00012a0,1.4695243
50f42b4ffdc9f065f00012a1,0.20077363
50f42b4ffdc9f065f00012a2,-1.066094
50f42b4ffdc9f065f00012a3,-0.71285975
50f42b4ffdc9f065f00012a4,0.9060449
50f42b4ffdc9f065f00012a5,-2.656746
50f42b4ffdc9f065f00012a6,0.29159412
50f42b4ffdc9f065f00012a7,2.0276234
50f42b4ffdc9f065f00012a8,-1.4633579
50f42b4ffdc9f065f00012a9,-0.88935727
50f42b4ffdc9f065f00012aa,0.027201068
50f42b4ffdc9f065f00012ab,1.1538823
50f42b4ffdc9f065f00012ac,-1.9142447
50f42b4ffdc9f065f00012ad,0.32003346
50f42b4ffdc9f065f00012ae,0.077737726
50f42b4ffdc9f065f00012af,-1.5253675
50f42b4ffdc9f065f00012b0,2.796661
50f42b4ffdc9f065f00012b1,2.1595316
50f42b4ffdc9f065f00012b2,0.6365967
50f42b4ffdc9f065f00012b3,0.24519075
50f42b4ffdc9f065f00012b4,-1.7475349
50f42b4ffdc9f065f00012b5,1.9519774
50f42b4ffdc9f065f00012b6,-0.50213003
50f42b4ffdc9f065f00012b7,0.6583464
50f42b4ffdc9f065f00012b8,1.1464802
50f42b4ffdc9f065f00012b9,3.1958103
50f42b4ffdc9f065f00012ba,-2.1819315
50f42b4ffdc9f065f00012bb,-1.4932146
50f42b4ffdc9f065f00012bc,0.9625086
50f42b4ffdc9f065f00012bd,-0.9903633
50f42b4ffdc9f065f00012be,0.95329344
50f42b4ffdc9f065f00012bf,-0.20235161
50f42b4ffdc9f065f00012c0,-0.13615704
50f42b4ffdc9f065f00012c1,0.5634729
50f42b4ffdc9f065f00012c2,0.9209554
50f42b4ffdc9f065f00012c3,-0.013212927
50f42b4ffdc9f065f00012c4,1.4130033
50f42b4ffdc9f065f00012c5,0.044533975
50f42b50fdc9f065f00012c6,-1.1904521
50f42b50fdc9f065f00012c7,0.7231345
50f42b50fdc9f065f00012c8,1.036578
50f42b50fdc9f065f00012c9,-1.8961446
50f42b50fdc9f065f00012ca,2.5388064
50f42b50fdc9f065f00012cb,-0.61064464
50f42b50fdc9f065f00012cc,1.5681366
50f42b50fdc9f065f00012cd,-1.3470653
50f42b50fdc9f065f00012ce,0.30936214
50f42b50fdc9f065f00012cf,0.44623756
50f42b50fdc9f065f00012d0,1.6031697
50f42b50fdc9f065f00012d1,0.62500054
50f42b50fdc9f065f00012d2,-0.93607974
50f42b50fdc9f065f00012d3,-0.5619602
50f42b50fdc9f065f00012d4,-3.500225
50f42b50fdc9f065f00012d5,0.17634912
50f42b50fdc9f065f00012d6,-2.7421045
50f42b50fdc9f065f00012d7,0.9448876
50f42b50fdc9f065f00012d8,0.5020227
50f42b50fdc9f065f00012d9,0.90184945
50f42b50fdc9f065f00012da,-0.2434589
50f42b50fdc9f065f00012db,-1.3611277
50f42b50fdc9f065f00012dc,1.4858084
50f42b50fdc9f065f00012dd,0.9877999
50f42b50fdc9f065f00012de,-0.52759594
50f42b50fdc9f065f00012df,-0.79832655
50f42b50fdc9f065f00012e0,-0.10771759
50f42b50fdc9f065f00012e1,1.135648
50f42b50fdc9f065f00012e2,1.7468972
50f42b50fdc9f065f00012e3,-0.9745597
50f42b50fdc9f065f00012e4,1.2653747
50f42b50fdc9f065f00012e5,0.8988544
50f42b50fdc9f065f00012e6,0.96852314
50f42b50fdc9f065f00012e7,0.45217785
50f42b50fdc9f065f00012e8,0.77326995
50f42b50fdc9f065f00012e9,2.7726746
50f42b50fdc9f065f00012ea,1.17469
50f42b50fdc9f065f00012eb,1.9405948
50f42b50fdc9f065f00012ec,0.71041155
50f42b50fdc9f065f00012ed,-1.4322412
50f42b50fdc9f065f00012ee,-1.142501
50f42b50fdc9f065f00012ef,-0.6973963
50f42b50fdc9f065f00012f0,0.25935477
50f42b50fdc9f065f00012f1,1.193955
50f42b50fdc9f065f00012f2,0.66592336
50f42b50fdc9f065f00012f3,0.61102116
